abs_delta,abs_theta,abs_alpha,abs_sigma,abs_beta,rel_delta,rel_theta,rel_alpha,rel_sigma,rel_beta,spectral_entropy,peak_frequency,sef95
1.0457768686465498e-10,1.0500538334181806e-11,2.1391930920923998e-12,7.380025460191159e-13,2.1336137279989e-12,0.8371548558501827,0.08405786089797625,0.017124454922817608,0.005907784285086454,0.017079791554526873,3.8329834880323594,1.171875,6.640625
1.5441788288312416e-10,1.9026309455629505e-11,2.8418844585885858e-12,9.310474748323591e-13,2.753416071311932e-12,0.8233703167900418,0.10145002736298418,0.015153188628546487,0.004964430543834809,0.014681467072092981,3.778906597561094,0.390625,5.859375
9.138631974194519e-11,9.71544815420733e-12,2.523959219000986e-12,1.4608580551095552e-12,4.487631997471167e-12,0.8003279162070301,0.08508433645463141,0.022103910388760625,0.012793659777760506,0.03930103734762395,3.503033189106282,0.390625,7.8125
3.562445532432864e-10,1.6072971711696436e-11,2.6105963945216322e-12,1.2221742338350728e-12,2.9017650420557013e-12,0.9221615415174425,0.04160590312324602,0.006757693762711063,0.0031636752484088385,0.007511402209358383,3.2097702841711584,0.390625,3.90625
2.072727814239901e-10,2.135964247275325e-11,3.4121027342805976e-12,1.016511912445579e-12,2.240801422114979e-12,0.8534753125854028,0.08795138180181511,0.014049820857841703,0.00418563313649277,0.009226820236803384,3.601110941101144,0.390625,5.46875
3.2155946437280635e-10,1.6245614300797713e-11,2.99757849642545e-12,1.868380061334807e-12,4.8729054814401846e-12,0.9080808515718757,0.04587745939106685,0.008465133001128868,0.0052762874215693785,0.013761038468720862,2.7817458486325317,0.390625,3.125
2.42403005689614e-10,1.2606779398050309e-11,3.833319443247314e-12,2.071073468980612e-12,7.539545762120739e-12,0.879935093478024,0.04576324281343481,0.013915142236082737,0.007518100781558885,0.02736893004317151,3.1082049016894366,0.390625,4.296875
1.4410477951658228e-10,1.567974370781477e-11,4.408265958188397e-12,2.572274099204235e-12,8.451705943893573e-12,0.7955876623629687,0.08656625189531175,0.024337582837394973,0.014201260668853938,0.046660999013622244,3.6193269727315784,0.390625,10.15625
2.6939110516505055e-10,3.094843190971774e-11,5.223364434390202e-12,2.7798897498804276e-12,6.404331962744846e-12,0.8264249145970222,0.09494209239844796,0.016023983063417326,0.008528010409722018,0.01964689774044194,3.2041631861164492,0.390625,5.078125
8.51533825582505e-11,1.3556664761370766e-11,2.5058508750428155e-12,1.8087828398329182e-12,4.049787526429014e-12,0.7643056767472145,0.1216796740609417,0.02249160269783824,0.01623497447727989,0.03634941446926532,3.786595869730424,0.390625,8.59375
1.5110806067780635e-10,1.2192495459896468e-11,3.6102595120100588e-12,2.6084019996709582e-12,7.805264945934702e-12,0.8242843074687637,0.06650924266644954,0.019693722811947936,0.014228657467077797,0.04257719529792726,3.803415771096114,0.390625,10.9375
3.404978472192217e-10,2.6572637190329524e-11,6.223743376663702e-12,3.8331642020711696e-12,1.0623660251196219e-11,0.8552863567871444,0.0667470124652833,0.015633234810961003,0.009628410494018764,0.026685254389112265,3.4826768907987833,0.390625,5.859375
4.020056265794668e-10,4.095346064687996e-11,6.325585664890823e-12,5.4246299359786655e-12,1.2393879375900462e-11,0.8331595854845477,0.08487634510749166,0.013109822306095607,0.011242585003903275,0.02568640516609659,3.4341797054113337,0.390625,5.859375
1.262156833382481e-10,1.577587778265211e-11,3.9990833344777755e-12,2.975647516349763e-12,5.931914356224988e-12,0.7813259508046541,0.09765904190587545,0.024755937661758286,0.018420457454093094,0.03672094070947172,3.16921369595873,0.390625,6.25
2.447017582056273e-10,2.306579181128872e-11,6.554926918159105e-12,3.753409584127389e-12,1.3054049930302324e-11,0.8164596927708309,0.07696017157316712,0.021870842518582106,0.012523439383400666,0.04355549250509889,3.177957201495504,0.390625,5.859375
1.7435968670349875e-10,2.9026901799061386e-11,5.314789994738679e-12,3.558587410994113e-12,8.624989355837197e-12,0.7575810678855502,0.12611992874096317,0.023092403731193284,0.01546182206423349,0.03747499648704939,3.7452073891833835,0.390625,7.8125
3.6794567922422106e-10,3.448784627402239e-11,7.616825422879434e-12,3.2006597608363795e-12,8.616828988120334e-12,0.8399512319196343,0.07872930869903572,0.01738778917244918,0.0073065081637549165,0.01967061045280525,3.4309564617271597,0.390625,5.46875
1.7830881842453802e-10,2.8131073138276128e-11,6.365914861229442e-12,2.264765401653106e-12,8.33127801643571e-12,0.7692609305449059,0.12136323761651424,0.02746386652767532,0.009770663928654147,0.035942847561765266,3.4106923725403377,0.390625,7.03125
2.2479048582265965e-10,2.0744113279737148e-11,5.7367204350529365e-12,2.7482431407824043e-12,1.2277876977760591e-11,0.8161675981894225,0.07531756982566075,0.020828841228872685,0.009978300439381074,0.04457842300189529,3.2134826084940804,0.390625,6.25
4.5982208316265536e-10,5.976374489437472e-11,8.634901227453413e-12,3.3429963480429728e-12,1.0471238845996746e-11,0.8210526157202759,0.10671340256924575,0.01541837266823691,0.005969212868215135,0.018697314372559556,3.739539467760199,0.78125,6.25
2.510507042021069e-10,2.604879775949552e-11,6.424519186523643e-12,3.1999389651447836e-12,9.081197860715189e-12,0.8204974437608384,0.08513408493569864,0.02099695990373116,0.010458213010939497,0.029679660348631176,2.8864636615130546,0.390625,4.6875
4.037239159485619e-10,3.6479510768977304e-11,7.371922049921727e-12,3.913476722091162e-12,1.3903218617369806e-11,0.836469692824437,0.0755813662800198,0.01527377776997827,0.008108275339378836,0.02880587586400017,3.1196433762740488,0.390625,4.6875
3.830033818104227e-10,2.6625315175917573e-11,6.6204787981759494e-12,4.734776854103838e-12,1.2971213857634696e-11,0.8654854613002938,0.06016610892146342,0.014960515804281595,0.010699332497686311,0.029311482724078193,3.222601317811299,0.78125,5.46875
2.9474335076848573e-10,2.1898576338082515e-11,4.905112219706573e-12,2.3711926789702137e-12,6.342521226588286e-12,0.8734219066031812,0.06489271512736153,0.014535467741234459,0.007026627149314162,0.018794985426996775,2.678832817543807,0.390625,3.515625
2.1061136429185007e-10,2.140263034410469e-11,6.430971168801079e-12,4.6863928568823e-12,1.2665497820008307e-11,0.8058792004521178,0.08189460567464145,0.024607342158718373,0.017931921865694728,0.048463012861796016,3.4107631031402295,0.390625,8.984375
3.148582432130979e-10,2.2301839085848324e-11,5.424042458308316e-12,3.0413242805894955e-12,7.723014343132564e-12,0.8716774180463627,0.06174210118704311,0.015016330133786874,0.00841983258653868,0.021380978098135984,2.7146176338632215,0.390625,3.90625
2.979303336748832e-10,3.375140883112645e-11,5.573325401329201e-12,3.804613874101994e-12,8.652105174748812e-12,0.825909320883551,0.09356416583280175,0.015450126680615007,0.010546982652705364,0.023984984076471278,3.367450623545139,0.390625,5.859375
9.890657573126524e-11,1.0476346486077725e-11,3.071736485827939e-12,1.9636882764665705e-12,7.263415377654763e-12,0.7822799314334268,0.08286037151937366,0.024295227994183197,0.015531362994961122,0.057448395534819105,3.7092902317022083,0.390625,12.109375
1.6174941150653114e-10,3.410408292224966e-11,4.188373331592037e-12,2.9163965278070527e-12,7.13158802207716e-12,0.7431221531020273,0.15668372017371401,0.019242561559750154,0.013398743444304553,0.032764515163559764,3.6712342256597976,0.390625,6.640625
1.6323693774548743e-10,1.6882178840989745e-11,3.227814605911689e-12,2.0643427112170473e-12,6.181208726393477e-12,0.8244123028548302,0.08526180488148856,0.016301764228125352,0.010425762403663302,0.03121759444236628,3.642621791719029,0.390625,7.03125
1.467757564320505e-10,2.4705490052181305e-11,4.815979968064654e-12,2.2896290474390158e-12,8.170822818245003e-12,0.7588670609199183,0.12773351049404766,0.024899810790662526,0.01183794999981009,0.04224518032206175,3.288120527952344,0.390625,7.03125
2.161432116815776e-10,3.4395838163260605e-11,8.145296898313338e-12,4.607355181106961e-12,1.4240559258886584e-11,0.7438658396929468,0.1183747055399071,0.02803237755964478,0.015856404204851057,0.04900947611722617,3.42795414060862,0.390625,9.375
2.9469585211372455e-10,3.505980843352222e-11,7.279080477999995e-12,4.215492016837368e-12,1.1034893501148079e-11,0.8074970334377539,0.09606749161857868,0.01994543136586591,0.011550882965136169,0.030236746471205722,3.3758854312757838,0.390625,6.25
3.776495048313443e-10,3.5373625185080766e-11,8.284076314973212e-12,4.491053785465599e-12,1.1301541334884155e-11,0.8310254768242642,0.07784038734424602,0.018229279746503783,0.009882655917096283,0.024869273377878733,3.3896869385351605,0.390625,5.46875
1.9348821201979164e-10,1.737897724995306e-11,3.6981521692694514e-12,2.525971414950569e-12,7.824746690839876e-12,0.8365354907335015,0.07513703863648684,0.015988754598706717,0.01092089649868866,0.033829855806500136,3.147026611432124,0.390625,5.46875
2.384453575548639e-10,1.6613320461234086e-11,4.759053091925536e-12,2.94489524716793e-12,9.53015734790394e-12,0.8563974533031519,0.059668200210760594,0.017092557346694227,0.010576850041372201,0.03422839750799237,2.884751954739481,0.390625,4.296875
1.0960653829471304e-10,1.5554419248321877e-11,3.3564856959868996e-12,2.112306929955599e-12,6.144197634080709e-12,0.7693069980786726,0.10917344681216726,0.023558521006572464,0.014825871965188255,0.043124929507099605,3.3267036147424913,0.390625,6.640625
8.483541233573219e-11,1.2755981480657028e-11,3.6224185864047872e-12,2.071199661849472e-12,5.666920210223942e-12,0.7470685803334634,0.11233036668462781,0.03189935707519561,0.018239178055050348,0.04990342970882046,3.609999994028508,0.390625,10.9375
2.6379382778874297e-10,2.3646424818092764e-11,4.508647238149309e-12,2.3242158633386444e-12,6.660926692019173e-12,0.8520295774283922,0.07637575721288953,0.014562512069730747,0.007507001496178667,0.021514174923105537,2.9829788267174067,0.390625,4.6875
3.804193863436014e-10,3.5177930624832326e-11,7.63015150710285e-12,3.22793903594954e-12,9.659649181446125e-12,0.84363164040211,0.07801183742033048,0.01692089694566661,0.007158393083459953,0.02142158359219845,3.136406897860388,0.390625,4.6875
1.543404604087624e-10,1.24149870865903e-11,2.943813924773374e-12,2.0083654833914873e-12,5.018428484170851e-12,0.8472258026316012,0.06814996774818662,0.01615956767660782,0.011024581980237211,0.027547812732905092,3.1549277228523467,0.390625,5.078125
2.6492580198940116e-10,3.079198239114339e-11,7.051213612154361e-12,3.640872714149377e-12,1.1582724360488572e-11,0.8109590366036122,0.09425671711672706,0.021584327969790373,0.011145002134526261,0.03545564425243409,3.5475845735180145,0.390625,7.421875
1.0235324864817024e-10,1.3716642972510788e-11,3.186547362032661e-12,1.826745954104199e-12,5.4807828512956456e-12,0.772602562189038,0.10353861401724593,0.024053312317480268,0.013788996668398307,0.04137110379630785,3.5700651316719485,0.390625,8.59375
2.3168361830012856e-10,2.309694977786284e-11,5.277897732403857e-12,2.857683762914623e-12,1.0404125671229054e-11,0.8245453380706356,0.082200383448422,0.018783658516717684,0.010170291027391538,0.037027535144068396,3.273846331722832,0.390625,6.25
1.9028331570563916e-10,1.7535782453875317e-11,4.06998182588794e-12,2.4829679969197926e-12,7.808930366141481e-12,0.8324014756594216,0.07671093567672062,0.01780428759722178,0.010861836293879032,0.034160457715343456,3.244868413422282,0.390625,5.859375
2.2814955743544409e-10,1.900542137283461e-11,5.282238659217149e-12,3.0236179213244755e-12,8.73221471041604e-12,0.8338211995511504,0.06945936439765411,0.019305067363061444,0.011050456334356478,0.0319137403833778,3.183559349610132,0.390625,5.078125
1.47903749568891e-10,2.0563458612960092e-11,4.017385661623087e-12,2.873466016654684e-12,7.14395658461343e-12,0.7849186749938311,0.10912936781401264,0.02132008850114815,0.015249357403084989,0.03791266247781221,3.1216462492745145,0.390625,5.859375
8.13601960019797e-11,1.4135801119647256e-11,3.8331318544604985e-12,2.7326008279991485e-12,1.0740995521755837e-11,0.6884649104153293,0.1196162685159959,0.03243572297597561,0.023123097985205343,0.09088963501854336,3.8434049209144323,0.390625,19.53125
9.620787978651586e-11,1.146206312282359e-11,2.6859284351476756e-12,2.0820853172552644e-12,7.874755932278104e-12,0.7672687250932555,0.09141125008369508,0.021420583123756956,0.01660486594705869,0.06280206941455126,3.8320611477701916,0.390625,14.453125
3.0063323772602733e-10,2.937398630442436e-11,7.0898698671954765e-12,3.3896609689178388e-12,1.0185397420465527e-11,0.8241878809487453,0.08052896516160903,0.019436922098984236,0.009292776514794519,0.027923330035265526,3.2688327153316084,0.390625,5.078125
2.454601451019517e-10,3.2554247395234945e-11,5.564609102868786e-12,4.115082709518837e-12,1.1350213239344505e-11,0.7951158625556095,0.1054525511127677,0.018025366051888363,0.013329934017221962,0.036766598448163906,3.4774046811022292,0.390625,6.640625
2.3487769563072976e-10,1.944173927324588e-11,3.673158157683788e-12,2.5031260319148097e-12,9.959795625959237e-12,0.849522970223491,0.07031831630230653,0.013285349295669446,0.00905349082110885,0.036023323288585755,3.266326339361212,0.390625,5.46875
3.566042665722817e-10,2.9065948823605977e-11,8.51798722580878e-12,3.45552645983559e-12,1.3361786391409203e-11,0.8452139676955157,0.0688913404378891,0.020189107239540708,0.008190197099064928,0.031669751458494606,3.1323122547114752,0.390625,5.46875
3.561290649596171e-10,3.224180112245114e-11,7.78299714837523e-12,4.6306086806890835e-12,1.5251814806320047e-11,0.8278674264039921,0.07495017830375535,0.018092569388195374,0.010764440390735186,0.03545478848554595,3.1705232743685645,0.390625,5.46875
4.0820927260852495e-10,3.369034217776802e-11,8.77149997114711e-12,4.5313977683443854e-12,1.3211115317105447e-11,0.8512565748797742,0.07025593785635988,0.018291590914343167,0.009449521121971049,0.027549714153519318,3.2339145116334174,0.390625,5.859375
3.030650096688022e-10,3.139981626788219e-11,5.853223037038824e-12,3.062446234593721e-12,1.0229996156855139e-11,0.8353711928449024,0.08655074368194775,0.01613387806062432,0.008441355096755296,0.02819805592763737,3.374752230248212,0.390625,6.25
6.42790883202638e-10,4.039568962586419e-11,9.176495498947098e-12,7.1380216766749495e-12,3.4003375894940556e-11,0.8572591966156624,0.05387378281232889,0.012238249428772151,0.009519635215551915,0.045348662315622415,3.220154775995014,0.390625,5.46875
5.458530615061491e-10,4.040662411444904e-11,9.729080430476328e-12,5.7740224491525376e-12,2.390576600128348e-11,0.8515746286079218,0.06303757979962198,0.015178147084893004,0.009007938893195132,0.03729491549971188,3.4487004203646467,0.390625,6.25
5.232042686095483e-10,4.896539038889197e-11,7.21917318687736e-12,4.364294031762493e-12,1.0307892704727031e-11,0.8516924097952914,0.07970778114580834,0.011751652991290072,0.0071043688363730045,0.01677959165151974,3.772508998273152,0.390625,5.46875
4.056728413293787e-10,2.6477186362933374e-11,7.686810302936719e-12,3.5023173417105444e-12,1.0750941316320313e-11,0.8698940932040219,0.05677567161336572,0.01648301339619459,0.007510103851409531,0.023053503697223792,3.1350564228712376,0.390625,4.296875
4.112701374249125e-10,2.564954302208358e-11,5.399176865347177e-12,3.381395897566812e-12,8.144895834422434e-12,0.8891934502446377,0.05545602167910581,0.011673380263977006,0.007310803316833202,0.017609807690487953,2.7490625120181966,0.390625,3.515625
2.494089548228154e-10,3.7542594805344316e-11,6.548838985474594e-12,3.396866148273338e-12,7.326469279676826e-12,0.7864995660469373,0.11838883068034178,0.02065145986376533,0.010711859778388823,0.023103680913204007,3.6788307146453314,0.390625,6.640625
3.547278032502884e-10,2.854187111744289e-11,6.449562943502368e-12,4.004732893357273e-12,8.655725836451855e-12,0.8562538009767562,0.06889532031988897,0.015568170113567911,0.009666757808139245,0.020893479675866335,3.088452335506841,0.390625,4.6875
4.370737258477842e-10,3.8446213875844693e-11,6.6384360840162916e-12,3.3424345328124152e-12,9.489096004361959e-12,0.8619808435927078,0.07582221925000272,0.013092081260975766,0.006591827345966854,0.018714048672009827,3.247382821129101,0.390625,5.078125
3.045093885009348e-10,3.6405171404033563e-11,8.192635164764037e-12,4.1765373951554584e-12,1.3159858877825838e-11,0.8045062001707347,0.09618155373470011,0.0216447375177374,0.01103430750095635,0.03476801852547897,3.765295103030742,0.390625,7.8125
2.4929848730439773e-10,2.726120783945823e-11,5.597484927093018e-12,2.9946061528164968e-12,6.600838007602e-12,0.8196199988129279,0.08962682196195411,0.01840288177800921,0.009845383010365928,0.021701611182859522,3.2926618495475464,0.390625,5.859375
6.154439345091158e-10,4.977048077720421e-11,1.1178116395614885e-11,5.5719107062444085e-12,1.5864553067253754e-11,0.8574523312728909,0.06934151492617277,0.015573639490499749,0.007762929418622587,0.022102903691737882,3.451003892725767,0.390625,5.46875
4.709086557103541e-10,6.206502955658802e-11,8.381596747334668e-12,5.381438388412106e-12,1.5243377562158718e-11,0.8131801026404842,0.10717587475447467,0.014473608884948965,0.009292839636683238,0.026322751090411385,3.869763396394807,0.390625,7.03125
3.4736383498111143e-10,3.5870686962286054e-11,1.1170003508663614e-11,6.341995121333873e-12,2.050915768531052e-11,0.8011326898400213,0.08272933748001789,0.025761619533319458,0.014626679863730705,0.04730071184203562,3.4511276022164057,0.390625,8.203125
5.877583210014007e-10,5.187000578563664e-11,5.791206659873811e-12,2.6582268447874017e-12,5.7259982221595e-12,0.8801587340192724,0.07767450837288865,0.008672239830674153,0.003980652405665472,0.008574591232712637,2.707053521140211,0.390625,3.90625
2.3028988445121684e-10,1.794604885142395e-11,2.9695524874962807e-12,1.5799366736564656e-12,4.6338130028020026e-12,0.8710570866928105,0.06787980751920346,0.011232146582138905,0.005976011666312939,0.017527107906274556,3.014045395493493,0.390625,4.296875
3.589112787427308e-10,2.190212903095754e-11,5.233933804850967e-12,3.0496283476569573e-12,6.681749929461052e-12,0.8906924393885993,0.05435343465026881,0.012988795683912676,0.007568112436361302,0.016581769636507426,3.033207260549106,0.390625,3.90625
4.0142995472676274e-10,2.942212806632828e-11,5.38081735633734e-12,2.177332152017569e-12,8.038079508261801e-12,0.8755699227072534,0.06417341330308181,0.011736248830750345,0.004749039082914615,0.01753207644545101,2.9494306634569116,0.390625,3.90625
1.305112858173809e-10,2.4264271831495838e-11,4.380348534681586e-12,2.064676235234063e-12,5.5748650527292715e-12,0.7499694201870822,0.13943209403508328,0.025171213586610647,0.011864445509940131,0.03203537751567991,3.7359285803803,0.390625,7.8125
4.1139250102992355e-10,2.813689710113002e-11,4.8849325319540405e-12,2.844274610964331e-12,8.425032661282036e-12,0.8794323659197466,0.06014815030740531,0.010442503845305151,0.006080196270431987,0.018010163986249893,3.351181568710337,0.390625,4.6875
3.242692357500315e-10,3.88925187361404e-11,7.676870737626295e-12,3.648443697908518e-12,9.270133909534302e-12,0.817463085209363,0.09804568195953259,0.019352925735980367,0.00919750538347104,0.02336944560424927,3.728619798018256,0.390625,7.03125
3.828054095104659e-10,3.594288789811491e-11,6.758206541044732e-12,3.71598796729518e-12,1.226239704383826e-11,0.8382014327415657,0.07870155275913288,0.014797958087142028,0.008136631199178707,0.026850087578791537,3.4481198115987715,0.390625,5.859375
2.907439829391872e-10,2.4599796124837183e-11,6.1076235447068085e-12,3.827644881566595e-12,1.0578485781848543e-11,0.845856261872438,0.07156774624405934,0.017768799781250712,0.011135698694663214,0.030775799207430912,3.1247066992602384,0.390625,5.46875
2.4175316892707336e-10,1.9599255486272135e-11,4.7346861691920104e-12,2.66160260095303e-12,7.690006607750098e-12,0.8538635108554261,0.0692238665326826,0.01672274151841398,0.009400684803586789,0.027160827176481283,3.2324423667321227,0.390625,5.46875
1.908714614128219e-10,1.975740164802195e-11,4.292409310907598e-12,4.012811722026299e-12,1.1539387745993233e-11,0.7984403765634202,0.08264780441766807,0.01795571156210138,0.016786118148291992,0.04827077358251541,3.773344871438401,0.390625,12.5
2.524249914334498e-10,2.7820772976900666e-11,7.466771631789254e-12,3.024484336962644e-12,1.0289913436845391e-11,0.8097812849475537,0.08924925048638996,0.0239534599647371,0.009702568667156191,0.03301012026412048,3.525759984131289,0.390625,7.03125
2.9939565023211565e-10,2.162656883195692e-11,6.490061020815837e-12,2.82489902327546e-12,6.179267127694215e-12,0.8618089109731298,0.06225197232726852,0.018681608821511476,0.008131457985346962,0.017786990124277265,3.5101944315809117,0.78125,5.859375
8.844321213656898e-11,1.1236305554880653e-11,3.5651810183800147e-12,1.8923719163539623e-12,5.6252313843430376e-12,0.7744085899658091,0.09838506914181007,0.031216717922380514,0.01656960474447348,0.04925451483889876,3.523416536470406,0.390625,10.15625
1.1464450309930184e-10,1.719551389474941e-11,3.4701630890710725e-12,2.6826021430635117e-12,1.0577351123522045e-11,0.7444318486872138,0.11165723477127558,0.02253313376399503,0.017419190791234832,0.06868290095232002,3.5470161813096794,0.390625,12.890625
2.2810738534987257e-10,2.073887450343501e-11,5.751876538541075e-12,2.738323302596595e-12,1.0771381287058872e-11,0.8227285937799348,0.07480014305814392,0.020745638239162523,0.009876474962021138,0.038849787199028984,3.3207828273777964,0.390625,6.640625
3.3113564058458133e-10,2.917234182986644e-11,7.3063253064328e-12,2.8469916561259598e-12,1.3109496383268512e-11,0.8409896661475835,0.07408939120214088,0.018555973224069405,0.007230543224472866,0.03329436531587079,3.4076727664278117,0.390625,6.640625
1.536743376027175e-10,1.2570608497090422e-11,4.01030486077577e-12,2.515068445175574e-12,6.6837353480725804e-12,0.8326253778468027,0.06810901425007382,0.02172829668292807,0.013626932428292776,0.036213253015632677,3.226747481767007,0.390625,7.03125
5.270177918253748e-10,6.008502930584287e-11,8.836218463372097e-12,3.399828219289265e-12,1.3391580389472343e-11,0.8324019969136602,0.09490172657277506,0.013956428052648044,0.005369882844178275,0.021151426822645415,3.520186196927862,0.390625,5.46875
4.2581299221209394e-10,2.8405526866481968e-11,6.289961820086232e-12,3.6341508560000425e-12,1.2139837822804968e-11,0.8706334922767017,0.05807902414449267,0.01286069595307491,0.007430523514049363,0.024821575650930294,3.5653883787494562,0.390625,5.859375
3.7762527960611115e-10,4.164496375302298e-11,9.594752383293646e-12,1.180197962579702e-11,2.2534467777874388e-11,0.7935577721215566,0.08751449238356838,0.020162819431173703,0.024801180334749817,0.04735488594515591,3.942058288915125,0.390625,13.671875
2.9182478793008057e-10,2.4668043851698516e-11,7.567408395774431e-12,3.872279544429738e-12,7.484164801202657e-12,0.8431781675648703,0.07127412362677178,0.021864741475946418,0.011188294160102247,0.021624223245708354,3.4659419152931528,0.390625,5.859375
5.887048296570261e-10,4.3524999471387056e-11,7.463730786852443e-12,4.7553304488858345e-12,1.2625561412023858e-11,0.8684373326600221,0.06420659818092785,0.01101024168597844,0.00701490166702612,0.018624798580947812,3.2926197281259606,0.390625,4.6875
3.0094258594274445e-10,3.4821619038579755e-11,7.094996581294878e-12,3.743309508977645e-12,1.148472484291459e-11,0.8117564422067429,0.09392713063219951,0.019137900221927,0.010097127329345403,0.030978664415349452,3.34299217521015,0.390625,5.859375
4.229568758537295e-10,3.9161331490296835e-11,8.493594110734337e-12,4.6693712344288474e-12,1.0724024047927188e-11,0.8379404037852786,0.07758441532724199,0.01682707170647416,0.009250718077825458,0.02124588475547278,3.2648533676040334,0.390625,4.6875
2.7605032993068197e-10,3.0351371849613525e-11,6.582097737433721e-12,3.922844873720333e-12,1.3421696797316483e-11,0.8102355136788565,0.0890843324389605,0.019319119606606566,0.011513944693126747,0.039394031522245604,3.3729375240865838,0.390625,6.640625
3.3274290409411666e-10,3.444732759165032e-11,7.10309429076982e-12,3.4425340044885362e-12,9.448817775244266e-12,0.8306136230648609,0.08598957099836385,0.0177311876864513,0.00859346843106057,0.02358672918162484,3.115808486811873,0.390625,5.078125
3.705800645782336e-10,2.148011410452156e-11,5.4999279020061254e-12,2.684803229101934e-12,7.516575642445026e-12,0.8937443814041275,0.05180454408599964,0.013264420108891319,0.006475059050778877,0.018128058926969448,2.8612825876839882,0.390625,3.90625
3.629956327378873e-10,3.667730557966189e-11,7.986863904507682e-12,4.0822148776391636e-12,9.971051987836418e-12,0.8371082125214846,0.08458193692943143,0.0184185945057431,0.009414040531492208,0.022994352421103786,3.142232157416938,0.390625,5.078125
2.603000611558764e-10,2.8439411931655844e-11,5.92666555514961e-12,3.843114397202891e-12,9.420599167885592e-12,0.8216243348443161,0.08976760438683717,0.018707228200298045,0.012130601492412116,0.029735657728154848,3.1810794319107756,0.390625,5.859375
3.7755912840798523e-10,2.913647970206286e-11,5.863496152504421e-12,3.2957490890331003e-12,1.0041076996482014e-11,0.862525359790048,0.06656163431673419,0.013395025435860911,0.0075290648666935436,0.022938615166288888,3.239609079264851,0.390625,4.6875
1.4734968097240895e-10,2.3827093465165537e-11,4.923826539291804e-12,3.4063724798224145e-12,1.04612326684138e-11,0.7467769622897992,0.12075712930415682,0.02495424626363963,0.017263698680051273,0.05301815044572573,3.5403427184684735,0.390625,10.546875
2.628075422938484e-10,3.1545295572467806e-11,4.877604759844161e-12,3.817324254815531e-12,1.0876433941451333e-11,0.8094002745686508,0.0971538741805065,0.015022151181037974,0.011756676665354529,0.033497473252481175,3.5735648130750675,0.390625,6.640625
8.781609365058833e-11,1.6299804700461788e-11,4.7953700213866214e-12,3.1573383068810863e-12,1.0078936922832225e-11,0.687633220430799,0.12763363448126372,0.03754956060882925,0.024723152872054704,0.07892188739734016,3.780210960497768,0.390625,15.625
4.050462313636902e-10,3.747075192280234e-11,8.54053076007229e-12,4.265537231694352e-12,1.2390531321272533e-11,0.8442461328297745,0.07810105354774952,0.017801202697848687,0.008890746372766274,0.02582583750124545,3.1051691234034418,0.390625,5.078125
3.1789465246930717e-10,3.418634925282177e-11,1.1273201657194929e-11,5.883691731313972e-12,2.1680718681970007e-11,0.7892060147612362,0.084871111368129,0.02798687704988548,0.014606866983401882,0.05382460338746673,3.9715553734519475,0.390625,14.453125
3.1966345768501477e-10,3.206717902679928e-11,6.157293805875903e-12,3.452975196837647e-12,1.0060645883051606e-11,0.8348039141068062,0.08374371834616692,0.0160798265984963,0.009017474910986412,0.026273464669489245,3.3217726092777,0.390625,5.46875
2.0854461460509898e-10,2.428532205263231e-11,6.5699387366745855e-12,4.085605157474525e-12,1.3872237563929829e-11,0.7818395564608781,0.09104634736357935,0.024630882929216658,0.015317047291021521,0.05200740419329747,3.6005842863163937,0.390625,9.765625
3.974731824086707e-10,2.5010538403132985e-11,6.6809223624773344e-12,3.203763257378428e-12,9.990623130027317e-12,0.8782433573988531,0.05526244332865788,0.014761941046151883,0.007078927394347239,0.02207494439511757,3.176290251177601,0.390625,4.6875
1.9469153419681154e-10,2.4074617367407372e-11,7.277587558499022e-12,4.92307685248276e-12,1.6643382303304184e-11,0.7534305963431256,0.09316559856949014,0.028163305388494018,0.019051659046764393,0.06440769756978193,3.4245034045659852,0.390625,11.328125
1.987330298651394e-10,2.082367815494742e-11,4.808770853148321e-12,3.240740877503989e-12,1.131031013196236e-11,0.8072033233304801,0.08458051599195392,0.01953201144485228,0.01316307011546765,0.045939620266514644,3.847491040201744,1.171875,12.109375
1.8191584493291118e-10,1.9423187862340616e-11,6.0016779706581705e-12,3.60946045681397e-12,1.1824040055316847e-11,0.7847941667173667,0.08379261597054408,0.025891542672523596,0.015571395183026918,0.05100950753282277,3.5901530353812907,0.390625,9.375
1.9367673374615775e-10,2.2532063592277837e-11,7.369635344452926e-12,3.803377843184982e-12,1.1343548082165263e-11,0.7878703857899919,0.09165967068796022,0.029979426695494214,0.015472012103130104,0.0461451689671536,3.5672759458065415,0.390625,8.984375
2.495292247244372e-10,2.3157228356337947e-11,5.723140036087926e-12,2.9643291598491342e-12,1.4715857001681873e-11,0.8219171575040586,0.07627693039696153,0.01885128684086514,0.009764118810773456,0.048472139367305295,3.0518519839803258,0.390625,6.25
1.7760244321202038e-10,2.011052187426635e-11,4.138693331716255e-12,2.7091857946833512e-12,1.0505918686693763e-11,0.8015846195627212,0.09076612198711313,0.01867943289400656,0.012227543863028361,0.04741704382735841,3.9860668005349202,1.171875,12.109375
3.371734748550675e-10,2.8055743572879972e-11,8.824401739377269e-12,3.860953707623581e-12,1.6321772060048233e-11,0.8345470085155686,0.06944151487744166,0.021841510743697806,0.00955634890348174,0.040398450833777154,3.515532386293563,0.390625,7.421875
