mean,std,var,skew,kurtosis,rms,zcr,hjorth_activity,hjorth_mobility,hjorth_complexity
1.6056903020134795e-07,3.2502708067071875e-05,1.056426031693299e-09,0.27735665245047875,2.2977731491990756,3.250310468411839e-05,0.04933333333333333,1.056426031693299e-09,0.1790611177800738,6.627444357172427
5.3969917558387514e-08,1.3991614775320251e-05,1.9576528402095999e-10,-0.5778556956879424,4.358916231801071,1.3991718864133929e-05,0.11733333333333333,1.9576528402095999e-10,0.27841951162798917,4.197360422500225
1.9188224362419955e-07,2.254708922344464e-05,5.083712324499735e-10,-0.10863122253242125,1.835996593044376,2.2547905695327712e-05,0.083,5.083712324499735e-10,0.19625186867537603,6.0013092351342525
-1.467835499206796e-07,2.1893402337979392e-05,4.793210659326414e-10,-0.24673538772153178,2.332830361818342,2.189389438503732e-05,0.097,4.793210659326414e-10,0.2011293455972023,5.438401890254603
-1.2355681609933475e-07,2.41078475658586e-05,5.811883142586745e-10,0.02477798248742568,2.004840791121717,2.41081641886204e-05,0.083,5.811883142586745e-10,0.20450108036281386,5.874978876191847
1.175660485454942e-07,1.524821549712018e-05,2.3250807584661598e-10,-0.5377467356099547,2.8023999154439094,1.5248668716395755e-05,0.079,2.3250807584661598e-10,0.21174937277549782,5.029658866917414
-2.4156845733361658e-08,1.3581500305271008e-05,1.844571505420765e-10,-0.7767512273772564,2.773904730702892,1.3581521788638866e-05,0.10433333333333333,1.844571505420765e-10,0.28055849206682903,4.296683027818975
8.416055868802445e-10,1.062045922096904e-05,1.1279415406426631e-10,-1.1616385429730876,7.58911957008651,1.0620459254315053e-05,0.11,1.1279415406426631e-10,0.2738155546710782,3.5918444488755443
2.6439954361046344e-08,1.3292523758590703e-05,1.766911878726983e-10,-0.5653432756156683,5.357128888478567,1.3292550054217775e-05,0.11566666666666667,1.766911878726983e-10,0.2334395632859404,4.498568789924291
-4.0947401880026364e-08,1.6048076225329467e-05,2.575407505339849e-10,-0.7521093733356313,3.7279471860871176,1.6048128464830583e-05,0.10066666666666667,2.575407505339849e-10,0.22559892119603295,4.5645145499579165
9.411328468711201e-09,1.4499321506479173e-05,2.1023032414824947e-10,-0.4716077727384232,2.9344253202577404,1.4499324560866724e-05,0.10933333333333334,2.1023032414824947e-10,0.28262574209254027,4.387796620660133
1.2474625704325374e-07,2.3318362072934907e-05,5.437460097644892e-10,-0.07961057756122197,2.40993886242265,2.331869574811455e-05,0.06733333333333333,5.437460097644892e-10,0.16479724036086815,6.204684435257638
2.0781561132317865e-08,1.98374536806809e-05,3.9352456853316025e-10,-0.19063666500298498,1.6012963262562456,1.9837464565978267e-05,0.06266666666666666,3.9352456853316025e-10,0.18673455258685703,5.196894926137968
2.7322253189766024e-07,2.904834867840468e-05,8.438065609421748e-10,0.3567217942806499,1.4483204669779361,2.90496335862281e-05,0.059333333333333335,8.438065609421748e-10,0.16219701234228517,7.096218572421977
-8.982653525864877e-08,2.519437395200782e-05,6.347564788336102e-10,0.45421114307531196,3.24350040971148,2.519453408261496e-05,0.08,6.347564788336102e-10,0.22008731169326537,5.697490017731846
-5.337241742190313e-07,1.8658755727960025e-05,3.481491653156811e-10,-0.3384104691533469,1.9935225690678946,1.8666387620796555e-05,0.10033333333333333,3.481491653156811e-10,0.29533058947117297,4.294511326006423
1.85500901624626e-07,2.4939013180366283e-05,6.219543784104831e-10,0.14417412292958715,0.6744763248419949,2.4939703065493512e-05,0.067,6.219543784104831e-10,0.20486710310765696,5.512348847233883
2.540090570566133e-07,1.4770125421855995e-05,2.1815660497735673e-10,0.057442289394345515,3.4874684217790266,1.4772309419262227e-05,0.09933333333333333,2.1815660497735673e-10,0.2725992465408544,4.364263679599626
-3.9772988002377753e-07,1.7202191694387637e-05,2.9591539909045896e-10,-0.6792639152491081,3.490799171541946,1.7206789013291315e-05,0.11766666666666667,2.9591539909045896e-10,0.301047533703572,4.180541165782612
3.1629656409412614e-07,2.5433280862706433e-05,6.468517754413093e-10,-0.38899617892974275,1.0643594620686763,2.54352475702079e-05,0.08066666666666666,6.468517754413093e-10,0.25389881879713083,4.732578150060057
-1.1839448565152141e-08,2.8911090469056422e-05,8.35851152109965e-10,-0.2512148529617079,0.8666513427985194,2.8911092893256518e-05,0.07433333333333333,8.35851152109965e-10,0.2418065987017598,4.952633556561899
-2.798609339600847e-07,1.9742799566592597e-05,3.8977813472664885e-10,-0.4224420390487817,1.7513710607225361,1.9744783029170156e-05,0.09066666666666667,3.8977813472664885e-10,0.2400784121367963,5.079249069626341
3.78530448900677e-07,2.5812979660486942e-05,6.663099189527126e-10,-0.012666699473077305,0.324501545326628,2.5815754961911488e-05,0.06066666666666667,6.663099189527126e-10,0.24972680729340369,5.063500974276845
-6.781675616765632e-07,2.081819287688471e-05,4.333971546591733e-10,-0.4639814529648207,0.8455966121715637,2.0829235845342086e-05,0.094,4.333971546591733e-10,0.27376878707112223,4.4291561656167895
5.397446278261712e-07,2.822163600450411e-05,7.964607387707228e-10,-0.21674463874949315,1.0895462075654487,2.822679689645975e-05,0.06433333333333334,7.964607387707228e-10,0.2267131086894248,5.209565833007027
6.049798325786517e-08,2.0602698376724293e-05,4.2447118040227775e-10,-0.4240971711088158,1.5205359573795896,2.060278719999447e-05,0.09266666666666666,4.2447118040227775e-10,0.2673862341123162,4.646837280888217
-9.615849392361392e-08,2.4792232440577368e-05,6.146547893876169e-10,-0.2267725571232585,1.9896891249740012,2.479241891876568e-05,0.10466666666666667,6.146547893876169e-10,0.2664302913912958,4.758893011483245
2.666157556366107e-07,2.8030482862697876e-05,7.857079695159993e-10,-0.13754656972882118,1.7422796342361657,2.803175081005739e-05,0.08966666666666667,7.857079695159993e-10,0.23949834412861185,4.719044521833673
-4.6141603914996766e-08,2.8286862055873998e-05,8.001465649680441e-10,0.15865092959404678,1.4401717736444377,2.8286899689001904e-05,0.058,8.001465649680441e-10,0.20279827528019892,5.810325336284475
-1.73882144640793e-07,3.2123306819294015e-05,1.0319068410065012e-09,0.21219948485611015,1.0619966292784895,3.212377742431182e-05,0.07,1.0319068410065012e-09,0.21758684377642376,5.604197572048494
-2.02937087131545e-08,2.8016647928424835e-05,7.849325611453115e-10,0.18871746450976665,0.8270130174375914,2.801665527824342e-05,0.082,7.849325611453115e-10,0.23783265244469512,5.057312404965043
-8.843411352306824e-08,2.846933280728906e-05,8.105029104921853e-10,0.057265193122697185,1.0342578394382516,2.846947015812939e-05,0.059333333333333335,8.105029104921853e-10,0.176560112404812,6.633412111354658
1.3090279375057078e-07,2.2678439857205887e-05,5.143116343569045e-10,-0.010537161290399145,1.4870568731567566,2.267881764771515e-05,0.10466666666666667,5.143116343569045e-10,0.28190842815998446,4.459422778746647
-9.429157975728237e-08,2.924462023906606e-05,8.552478129271923e-10,0.38733411833220976,1.3625517371540852,2.9244772247860053e-05,0.067,8.552478129271923e-10,0.1878937308231258,6.567178296543957
-6.18665534892301e-08,2.5228020458849346e-05,6.364530162721212e-10,-0.23508987225295772,1.4132133857042426,2.5228096316261397e-05,0.07233333333333333,6.364530162721212e-10,0.22847107512650852,5.1814330473592545
-1.6928234975158397e-07,1.5237598629506312e-05,2.3218441199393264e-10,-0.7456765272741307,3.436767344718211,1.5238538923002759e-05,0.11833333333333333,2.3218441199393264e-10,0.3105762846438274,4.094717587727823
9.229666786516218e-08,1.9837516453339533e-05,3.935270590365167e-10,0.1683102617291034,2.032389270463348,1.983773116340212e-05,0.08333333333333333,3.935270590365167e-10,0.2660074841900042,4.445337263114561
-1.0320248208075723e-07,1.7136002491765275e-05,2.9364258139778567e-10,-0.15189894181104158,2.2903409184140395,1.7136313260152935e-05,0.113,2.9364258139778567e-10,0.27003134371281307,4.5408554138384645
-2.6125885804540936e-08,2.035248140504914e-05,4.1422349934287105e-10,-0.41100647464549067,1.7099430697062141,2.0352498173560415e-05,0.093,4.1422349934287105e-10,0.2676462496416095,4.6277443335880495
2.7067009550613856e-07,2.3576858879476853e-05,5.558682746227665e-10,0.02025603682600771,1.6962126695851811,2.357841251915336e-05,0.09766666666666667,5.558682746227665e-10,0.29575029045930756,4.298712778710261
5.299186425383602e-07,2.8096331125938314e-05,7.894038227383702e-10,-0.11818851788440081,0.662641191727892,2.810132802032815e-05,0.087,7.894038227383702e-10,0.23475950121175967,5.0883011279202375
-7.400086799967323e-07,2.9005274610281903e-05,8.413059552178639e-10,0.06903969771699411,0.3832646075380084,2.901471295850322e-05,0.059666666666666666,8.413059552178639e-10,0.22683052195134437,5.15164407209506
-1.4146774084392044e-07,2.2657890443248687e-05,5.133799993382602e-10,0.03646807043757728,0.7901971824947016,2.2658332075860298e-05,0.075,5.133799993382602e-10,0.24180648485430356,5.213036712155919
3.646863219111788e-07,2.584371678621265e-05,6.678976973259694e-10,-0.0920045097750859,0.8402705060376277,2.584628974223106e-05,0.075,6.678976973259694e-10,0.21777740316137623,5.777143342932923
-1.5306073326929107e-09,1.7267102756812468e-05,2.981528376143208e-10,-0.5231658402419649,2.829601467904519,1.7267102824651262e-05,0.095,2.981528376143208e-10,0.26528932749261896,4.633561065445886
-8.332039027813055e-08,1.4603938497035325e-05,2.1327501962519038e-10,0.17022044350657856,1.016940985708242,1.4604176180552826e-05,0.08666666666666667,2.1327501962519038e-10,0.30050430514188675,4.061657998184052
2.2137985544232496e-07,2.7466320185805865e-05,7.543987445492067e-10,-0.03399434305134696,1.3354993266717123,2.746721233743247e-05,0.061,7.543987445492067e-10,0.18585264743574195,6.260599279639689
2.0092663757096375e-07,2.9974128288044604e-05,8.984483666281557e-10,-0.3706812144570231,1.8654762121006723,2.997480171980861e-05,0.06866666666666667,8.984483666281557e-10,0.2026715006614937,5.642600568386418
-4.201695142230052e-07,2.0006090499772543e-05,4.0024365708508927e-10,-0.33606081461562687,0.5504767462342848,2.00105022302233e-05,0.069,4.0024365708508927e-10,0.21460321701184454,5.607879734141139
-7.857317517212439e-08,2.4163265664137145e-05,5.838634075556691e-10,-0.44538315063344563,1.7421397731420916,2.4163393414409444e-05,0.09733333333333333,5.838634075556691e-10,0.2735119361225106,4.656472732317199
2.665911403649783e-07,1.5573094712578287e-05,2.425212789269338e-10,-0.908067260799562,2.5440037370452817,1.5575376392339767e-05,0.097,2.425212789269338e-10,0.2792176385844348,4.390731998753987
-8.045718065602941e-08,2.265767989402978e-05,5.133704581803213e-10,0.11836977086569778,1.114483494289705,2.2657822744876446e-05,0.08633333333333333,5.133704581803213e-10,0.2588221827732034,4.871060040302733
4.7165559096163266e-07,2.1823717885357118e-05,4.762746623396562e-10,0.13964157864251034,0.8968337752714164,2.1828814015794388e-05,0.07833333333333334,4.762746623396562e-10,0.2404863332181953,5.182399520685709
-4.032721159561636e-07,2.4575313027851735e-05,6.039460104168992e-10,-0.15966980820119075,-0.07015159586838493,2.4578621580886243e-05,0.06333333333333334,6.039460104168992e-10,0.23018702789168363,5.282787078682062
-1.5792274570468854e-07,2.1235727536483036e-05,4.5095612400374384e-10,-0.33295474934535896,1.0509714167299338,2.123631473672762e-05,0.08266666666666667,4.5095612400374384e-10,0.2370970989108127,5.070338648008823
7.600520161481098e-08,1.4679509297174454e-05,2.1548799320583125e-10,-0.27478246540645207,0.6428394296308158,1.4679706059608406e-05,0.132,2.1548799320583125e-10,0.3941912911039933,3.397095556805466
-5.1971272492442704e-08,1.515538913199545e-05,2.2968581974220583e-10,0.043015840411011357,1.4684804976511394,1.5155478242383852e-05,0.12133333333333333,2.2968581974220583e-10,0.32834182473024626,3.841206934337406
4.527420912941227e-07,2.7654223365011752e-05,7.647560699219619e-10,0.4583705768730738,1.3690473393802058,2.7657929158257516e-05,0.07433333333333333,7.647560699219619e-10,0.21691615831781785,5.469564962872192
-1.313297525850702e-07,2.398149516821532e-05,5.751121105031348e-10,-0.3837267683537751,0.6635363547019528,2.398185476578175e-05,0.10233333333333333,5.751121105031348e-10,0.262377438372593,4.613345609990273
-5.199233996023601e-07,2.284040471993372e-05,5.216840877703706e-10,0.17413189725865816,2.5331539301566357,2.2846321544437402e-05,0.119,5.216840877703706e-10,0.24342678234840223,5.1150915252295075
6.194014534219594e-08,2.996646773893946e-05,8.979891887488994e-10,0.07323768123149915,0.43079176645788575,2.9966531753449623e-05,0.07066666666666667,8.979891887488994e-10,0.23013267604959106,5.366743352205572
2.306645085604624e-07,2.9693020375429214e-05,8.816754590156544e-10,0.0418155107875764,1.6103189485772988,2.969391629831208e-05,0.095,8.816754590156544e-10,0.24253148531550472,5.086840074735763
1.2151601308745158e-07,2.8766262200618485e-05,8.274978409947319e-10,-0.04022929680606792,0.7588402446897673,2.876651885675722e-05,0.08033333333333334,8.274978409947319e-10,0.24556630871340712,5.059383476645413
-1.3353951668906965e-08,2.500850460237614e-05,6.254253024470686e-10,-0.4559634415991409,0.7446670812610567,2.5008508167723516e-05,0.073,6.254253024470686e-10,0.24476838770839032,4.9916166429284505
-1.1747543084702515e-07,3.949332496914976e-05,1.5597227171188679e-09,0.2682950234448151,1.4010983349155968,3.949349968786915e-05,0.08766666666666667,1.5597227171188679e-09,0.2698763522861737,5.015128258186886
9.966223109105648e-08,3.3315320070349404e-05,1.1099105513898259e-09,-0.350004016033927,1.6283400867398639,3.3315469138977044e-05,0.09466666666666666,1.1099105513898259e-09,0.26547949406860766,4.808770419996148
-4.748177560306137e-07,2.9847118180712707e-05,8.908504636934311e-10,-0.29685585722375735,0.4967953967209091,2.9850894720173347e-05,0.08833333333333333,8.908504636934311e-10,0.227895375372563,4.7667831195737875
7.868740653811324e-07,3.056506933858823e-05,9.342234636727063e-10,0.18923258588794806,0.9854427226369538,3.057519639295021e-05,0.060333333333333336,9.342234636727063e-10,0.21192470144674175,5.61087803826901
-5.195849152061171e-07,3.290078449655858e-05,1.0824616204889895e-09,-0.06899777071880181,1.22844147872049,3.290488700745072e-05,0.06,1.0824616204889895e-09,0.1709970691801238,6.916973028452014
8.620444022701066e-08,2.3017261261956405e-05,5.29794316001159e-10,-0.5252406481753527,1.8688307142408291,2.301742268818718e-05,0.07733333333333334,5.29794316001159e-10,0.24496968765117683,4.5473937170998315
-7.949678154767316e-08,2.956439166984521e-05,8.740532548080128e-10,0.09372098961470178,0.7943107914743432,2.9564498550563802e-05,0.058666666666666666,8.740532548080128e-10,0.19974723466971703,5.745123047023549
3.4141110849529387e-07,2.9829707326844697e-05,8.898114392052121e-10,-0.11596749938098035,0.1644029671014322,2.983166104577846e-05,0.06666666666666667,8.898114392052121e-10,0.2066311448722104,5.597860412450727
-5.010299781548685e-07,2.4843336165478242e-05,6.171913518309591e-10,-0.3458444226773483,0.5237527273995637,2.4848387933022314e-05,0.08833333333333333,6.171913518309591e-10,0.2743589622266812,4.423050898975165
9.847321382045736e-08,2.4301341763902192e-05,5.905552115259769e-10,-0.5700378187153272,1.84808889569244,2.4301541278277333e-05,0.08666666666666667,5.905552115259769e-10,0.21913102425474354,5.234496448928187
4.205022967483185e-07,3.508805773468924e-05,1.2311717955928857e-09,-0.18449936712789877,-0.0497946646734424,3.5090577336009394e-05,0.07066666666666667,1.2311717955928857e-09,0.22472404304178,5.17795762453705
-1.775854781948475e-08,2.9301222104747974e-05,8.585616168317713e-10,-0.2074971068933146,1.0949269331255191,2.930122748619573e-05,0.076,8.585616168317713e-10,0.2666977622966194,4.399908061713657
-1.5514782501689456e-07,3.0373076038516767e-05,9.225237480415213e-10,-0.15654390959567382,-0.0948862705655924,3.0373472288974943e-05,0.07766666666666666,9.225237480415213e-10,0.2774628504328454,4.539086102419794
1.5678773950238852e-07,4.110595152245332e-05,1.689699250566282e-09,0.2128574752490784,0.8717176169977385,4.110625053397038e-05,0.04533333333333334,1.689699250566282e-09,0.13966551186501228,7.080390326457227
-2.974266031691659e-07,2.3338911935671704e-05,5.447048103410391e-10,-0.373342244667411,5.8785098002818135,2.3340807032433814e-05,0.087,5.447048103410391e-10,0.18627646708594667,6.0410609376460656
2.210439893665408e-07,3.0148194113364417e-05,9.089136082971009e-10,-0.10108340937685865,0.8738257297863754,3.0149004440318358e-05,0.058666666666666666,9.089136082971009e-10,0.1785990443114199,6.517481379173888
-4.6994163094475294e-07,3.269431552329659e-05,1.0689182675368727e-09,0.25281048837249187,0.21435947660877774,3.2697692772936865e-05,0.05533333333333333,1.0689182675368727e-09,0.17650892228722811,6.445647373795141
-2.2768044003414506e-07,1.892491732034866e-05,3.581524955820327e-10,-0.37894775419127075,1.2607248146770829,1.8926286850959616e-05,0.08733333333333333,3.581524955820327e-10,0.25486395024433856,4.597090385897671
8.215236220769515e-07,2.962581444999044e-05,8.776888818252624e-10,-0.2762359861110937,1.178709472099606,2.9637202683230626e-05,0.06966666666666667,8.776888818252624e-10,0.19551887167457918,5.7763382333432265
-2.9994175073847315e-07,2.3927615099635153e-05,5.725307643562881e-10,-0.47446354411949826,0.9136831182794496,2.392949496771974e-05,0.08033333333333334,5.725307643562881e-10,0.252284131597483,4.5307598093024914
1.9223476391508462e-07,2.9192971330731957e-05,8.52229575116938e-10,0.10446623073624416,1.8342996487428884,2.919360425369563e-05,0.086,8.52229575116938e-10,0.22883242951361024,5.250275063037741
-3.776910541091927e-07,2.764050422168196e-05,7.639974736288183e-10,-0.5107362978795561,1.5057960886892374,2.7643084563072415e-05,0.06966666666666667,7.639974736288183e-10,0.22302113210342592,5.582300798245924
3.6096382777964055e-07,2.166599039309918e-05,4.69415139713866e-10,-0.5098540071779952,2.228546622788709,2.1668997083363855e-05,0.07966666666666666,4.69415139713866e-10,0.24742492082252332,5.0283248158183715
2.647826298113533e-07,2.0400619794967436e-05,4.161852880188171e-10,-0.06726698816069192,0.8376668545321788,2.0402338048857708e-05,0.09066666666666667,4.161852880188171e-10,0.3125578732642776,4.195322408467645
-5.482018767724275e-07,2.356092744131004e-05,5.551173018946765e-10,-0.48668697110488834,1.8290082767485076,2.3567304198664163e-05,0.085,5.551173018946765e-10,0.2635267320166479,4.689495510297164
1.9907720263390339e-07,2.1446065897270863e-05,4.5993374247008435e-10,-0.25204637396211904,1.884230070911035,2.144698986344454e-05,0.08433333333333333,4.5993374247008435e-10,0.24437350337847236,4.682024491564398
-3.2993230355022964e-08,1.4471429120997689e-05,2.0942226080405993e-10,0.3101751194278183,0.5671277828018644,1.4471466731375544e-05,0.08933333333333333,2.0942226080405993e-10,0.30473555195593877,4.103156213991526
-1.7937297925140889e-07,1.720367277759893e-05,2.9596635703869845e-10,-0.0016936507156905256,0.41349171304813614,1.720460786255775e-05,0.099,2.9596635703869845e-10,0.32520886160233253,4.010929748302479
-1.396378591601071e-07,2.2261862478895807e-05,4.955905210292689e-10,-0.23235476204797467,2.0368963085222473,2.226230041484886e-05,0.09833333333333333,4.955905210292689e-10,0.2690270360691551,4.735396859569527
2.8142298722522227e-07,2.533450397819085e-05,6.41837091820968e-10,0.1827629712349699,1.9644241219137246,2.5336066993886536e-05,0.11366666666666667,6.41837091820968e-10,0.26360421241040066,4.832302314527248
-3.7791175046305636e-07,1.917910072779449e-05,3.678379047268872e-10,-0.13454977779234065,2.9095981927141095,1.918282361953071e-05,0.09433333333333334,3.678379047268872e-10,0.2623400066766925,4.8330234407142445
6.920718871999497e-07,3.131893844445393e-05,9.808759052874942e-10,0.18157632329230544,2.707486156747226,3.132658405866408e-05,0.12,9.808759052874942e-10,0.23881717279343506,4.924962357985905
-4.0583847342275997e-07,2.7116102656925555e-05,7.352830233009251e-10,-0.3809117944049721,0.9648032716229307,2.7119139517459535e-05,0.088,7.352830233009251e-10,0.24318929303047576,5.017123178453067
-4.4692137168970614e-07,2.5810487802566764e-05,6.661812806064478e-10,-0.43783553224342087,1.4479521583036092,2.5814356844959757e-05,0.10066666666666667,6.661812806064478e-10,0.33682587130949354,3.755252269733127
2.5594749868484984e-07,2.5738034459020947e-05,6.624464178137497e-10,-0.29367121063406776,1.8968041766964898,2.5739307040707853e-05,0.07633333333333334,6.624464178137497e-10,0.223572400132483,4.951281656402542
-1.9096611839237283e-08,3.6132139775869894e-05,1.3055315247829995e-09,0.340646792563064,1.2511531790700436,3.613214482235428e-05,0.074,1.3055315247829995e-09,0.21191437929546814,5.627901765608263
3.699792785236215e-07,2.8436430705175843e-05,8.086305912502674e-10,-0.16484270563596332,0.22802685896765995,2.8438837457195826e-05,0.07133333333333333,8.086305912502674e-10,0.2416908442700617,5.109104722558073
2.449728365634323e-07,3.075911490436432e-05,9.461231496998873e-10,-0.05689677417299147,0.6487157047765724,3.076009039958338e-05,0.06533333333333333,9.461231496998873e-10,0.21749220778795617,5.366275120733787
-5.269011669567905e-07,2.6445602151824813e-05,6.993698731726012e-10,-0.08440814919932448,1.2367692133876078,2.6450850610374362e-05,0.08433333333333333,6.993698731726012e-10,0.2557699282855345,4.7476539974306435
1.3604650452680582e-07,2.762708673011243e-05,7.632559211931542e-10,-0.24556415623144437,0.7127050274154492,2.762742170099389e-05,0.06666666666666667,7.632559211931542e-10,0.21944612429623883,5.407119696480629
-1.0966529193274939e-07,2.8513914523856152e-05,8.130433214737749e-10,0.0638104399764694,1.994814802393722,2.851412541092624e-05,0.07866666666666666,8.130433214737749e-10,0.18886424295386586,6.2230540359956255
6.260819219930005e-07,3.110688227688822e-05,9.676381249881825e-10,-0.20280602577559767,0.9417468434260337,3.111318215099878e-05,0.06066666666666667,9.676381249881825e-10,0.20299348740460776,5.768074467677276
-8.577826144731639e-08,2.6261292381740033e-05,6.896554775592371e-10,0.3411211721900116,0.8052359764428645,2.6261432471770728e-05,0.066,6.896554775592371e-10,0.2258711517923467,5.32404808228885
-7.610793845532107e-07,2.8901292260448247e-05,8.352846943238457e-10,-0.29304980918105433,1.5979284379823406,2.8911311560588836e-05,0.072,8.352846943238457e-10,0.20654835323118234,5.7081557328556976
1.6471663748047177e-07,2.0374089631047916e-05,4.151035282939742e-10,-0.6610607867548217,2.620448106456144,2.0374755455333373e-05,0.09266666666666666,4.151035282939742e-10,0.29444134613323814,4.23113095103526
1.8411851566340954e-07,2.4381379080479242e-05,5.944516458660308e-10,-0.3593112353376679,0.6421579361555314,2.438207426561245e-05,0.08166666666666667,5.944516458660308e-10,0.25626042989396763,4.837306892493078
6.526841540264506e-08,1.665506118126926e-05,2.773910629518222e-10,-0.36842749035639355,2.4456691253779503,1.66551890688119e-05,0.115,2.773910629518222e-10,0.34300535216431227,3.7676362518838324
-5.79328854410023e-07,3.255100634793364e-05,1.0595680142632162e-09,-0.5475105057722262,0.6074678154915483,3.255616126303542e-05,0.07133333333333333,1.0595680142632162e-09,0.21818285398000756,5.556272698368396
2.5479499925490064e-07,2.502422802959617e-05,6.262119884772267e-10,0.038858987433481734,2.3261488931427676,2.5025525148713105e-05,0.13766666666666666,6.262119884772267e-10,0.3436459722240397,3.7404777184741946
1.9872504703429834e-07,2.5935388712769873e-05,6.72644387682471e-10,-0.44680596763252173,0.6373202433662013,2.593615004827798e-05,0.07633333333333334,6.72644387682471e-10,0.2365311527715484,5.045393224561843
-1.0773584410286025e-07,2.32849329221556e-05,5.421881011892857e-10,-0.18852297813803187,0.9529013318361148,2.3285182159506295e-05,0.109,5.421881011892857e-10,0.28882688980232324,4.369845648146802
7.507905578026983e-08,2.862142125653885e-05,8.19185754744254e-10,-0.16185085042591416,1.919465282632058,2.862151972919801e-05,0.09166666666666666,8.19185754744254e-10,0.2186011504201825,5.563225549471244
1.5644298286660188e-07,2.344166438808891e-05,5.495116292837957e-10,-0.15235475946806493,0.9030114739972186,2.3442186410202524e-05,0.11033333333333334,5.495116292837957e-10,0.3111009018640298,4.178780603977919
-2.26457193526684e-07,1.986515305659087e-05,3.946243059617816e-10,-0.1798550111699732,3.015638569701813,1.9866443789019753e-05,0.14366666666666666,3.946243059617816e-10,0.3024201188659813,4.1543563739269125
7.8834056001183e-08,2.1316684982454557e-05,4.544010586412037e-10,-0.34228590313337953,1.8124911014100364,2.131683075528793e-05,0.09433333333333334,4.544010586412037e-10,0.29476245773923493,4.228911004618741
-2.309273327281964e-07,2.1057569580716995e-05,4.434212366467377e-10,0.4035160997544172,2.541752788003751,2.105883577218215e-05,0.10066666666666667,4.434212366467377e-10,0.3014564685283991,4.222015340648222
3.1473495755368135e-07,2.6027986780095847e-05,6.774560958248443e-10,-0.19211586666402403,1.2449148005835413,2.6029889625550673e-05,0.08666666666666667,6.774560958248443e-10,0.259972345365139,5.0075919181489565
1.0531379991936662e-07,1.746713555878389e-05,3.051008246289327e-10,0.12520766220355983,1.7195382360054694,1.7467453037732383e-05,0.13033333333333333,3.051008246289327e-10,0.33725829344765945,3.751395163663377
3.833467033999071e-08,2.558532082035812e-05,6.546086414806507e-10,-0.8005937752011368,2.9959634186446733,2.558534953889825e-05,0.10833333333333334,6.546086414806507e-10,0.2825355580470778,4.4660511264938805
-3.2592433906453847e-07,2.016187782662744e-05,4.0650131749585124e-10,-0.5504026136771466,2.3390472065703873,2.0164511999318158e-05,0.09466666666666666,4.0650131749585124e-10,0.2975968156165993,4.24831677715798
2.2358290440136198e-07,2.4637881643190984e-05,6.070252118638872e-10,0.16384596243833807,1.6934840704372869,2.463889610309333e-05,0.09133333333333334,6.070252118638872e-10,0.2443111679384279,5.0190367129066935
-3.0152910720343827e-07,1.861871824386827e-05,3.466566690445532e-10,-0.7778771203838433,2.936903616121172,1.862115970736098e-05,0.14666666666666667,3.466566690445532e-10,0.34273716263418774,3.501775716399697
1.0219888877752015e-07,3.027454354710834e-05,9.165479869857593e-10,-0.37212778803395546,1.4334652382617472,3.0274716044888457e-05,0.10233333333333333,9.165479869857593e-10,0.28287399670857455,4.524348707633505
2.0209081450143328e-07,3.273581902487401e-05,1.0716338472293028e-09,0.19916521035880147,2.3607439561747317,3.2736442811133416e-05,0.11166666666666666,1.0716338472293028e-09,0.22183267528904774,5.475197615618743
-3.6536807768583073e-07,3.130468584359242e-05,9.799833557660157e-10,-0.04545891789930149,0.14282964377679308,3.1306817941116396e-05,0.07033333333333333,9.799833557660157e-10,0.22702780894647945,5.2477521506037395
1.3283339709334268e-07,3.1044980116265454e-05,9.637907904193173e-10,-0.17266733225106942,0.9490407555494671,3.1045264294747124e-05,0.094,9.637907904193173e-10,0.29383415402021207,4.395878475697424
4.38668292243506e-07,3.09678566847636e-05,9.590081476480573e-10,0.05066075632841233,0.6133199072212809,3.0970963458030767e-05,0.083,9.590081476480573e-10,0.2603110262728513,4.749701124391581
-2.008602336401558e-08,1.9286299204223316e-05,3.7196133699482486e-10,-0.06089131430961881,1.4806351689882673,1.928630966367489e-05,0.09,3.7196133699482486e-10,0.26132498160651935,4.675719243305364
-2.807217186992716e-07,1.7696377843640407e-05,3.131617887848871e-10,-0.15388626499559235,1.1592974269107188,1.769860428023172e-05,0.099,3.131617887848871e-10,0.2927765271513738,4.139664776880788
3.189864483964302e-07,3.57177959561874e-05,1.2757609479678369e-09,-0.011449332688056788,0.08817423010199477,3.5719220320747447e-05,0.07166666666666667,1.2757609479678369e-09,0.2365633116073201,5.238935176731192
-9.538805132549326e-08,3.092614406907831e-05,9.564263869813876e-10,0.12144789526436865,0.7089697979851781,3.0926291175336936e-05,0.09033333333333333,9.564263869813876e-10,0.2702098438262817,4.423418993823702
-6.455593661678274e-07,3.189689035203015e-05,1.0174116141294337e-09,0.06952827641226172,0.45151893534181253,3.1903422403006876e-05,0.06966666666666667,1.0174116141294337e-09,0.24820601133116296,4.631513560550647
5.596692282353581e-07,2.9816687304487263e-05,8.89034841813572e-10,-0.044962620240617986,-0.08937110666360937,2.982193943154277e-05,0.055,8.89034841813572e-10,0.17769380049774267,6.190479913624321
-1.3627988614787965e-07,1.8341779982828545e-05,3.3642089293848985e-10,0.04251091689374886,3.68823112620925,1.8342286257330582e-05,0.081,3.3642089293848985e-10,0.23691643143563496,4.6892757852819535
